geography,hsa_nci_id,week_end,wastewater_z,n_sites,covid_ed_pct,covid_ed_pct_smoothed,covid_ed_trend,hsa,hsa_counties
New York,35,2025-12-13,0.8089450804275834,1,0.54,0.82,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2025-12-20,1.1777522546102248,1,0.81,0.92,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2025-12-27,0.8961772106914564,1,1.3,1.03,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-01-03,1.2376844982503683,1,1.89,1.13,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-01-10,1.1969771196628816,1,0.87,1.21,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-01-17,0.8995243964412292,1,0.97,1.26,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-01-24,1.001635861509381,1,0.69,1.29,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-01-31,1.0036310046685737,1,1.92,1.29,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-02-07,1.0036310046685737,1,1.47,1.26,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-02-14,0.8995243964412292,1,1.03,1.19,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-02-21,1.0922525271866683,1,1.3,1.06,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-02-28,0.8995243964412292,1,0.9,0.9,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-03-07,1.194671475991397,1,0.67,0.75,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-03-14,0.819071861843062,1,0.47,0.64,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-03-21,0.902817157439068,1,0.13,0.56,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-03-28,0.6737200672914857,1,0.66,0.49,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-04-04,0.6737200672914857,1,0.37,0.41,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-04-11,0.8089450804275834,1,0.79,0.33,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-04-18,0.8995243964412292,1,0.44,0.25,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-04-25,-1.0562904762347458,1,0.13,0.18,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-05-02,0.6737200672914857,1,0.0,0.12,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-05-09,0.6737200672914857,1,0.0,0.08,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-05-16,-1.0562904762347458,1,0.13,0.05,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-05-23,-1.0562904762347458,1,0.0,0.03,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-05-30,-1.0562904762347458,1,0.0,0.02,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-06-06,-1.0562904762347458,1,0.0,0.02,Decreasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-06-13,-1.0562904762347458,1,0.0,0.02,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-06-20,-1.0562904762347458,1,0.0,0.01,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-06-27,-1.0562904762347458,1,0.0,0.01,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-07-04,0.6835988381645025,1,0.0,0.01,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-07-11,-1.0562904762347458,1,0.0,0.02,No Change,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-07-18,-1.0562904762347458,1,0.0,0.02,Increasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-07-25,-1.0562904762347458,1,0.0,0.03,Increasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-08-01,-1.0562904762347458,1,0.0,0.04,Increasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-08-08,-1.0562904762347458,1,0.0,0.08,Increasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-08-15,0.906057235156313,1,0.0,0.15,Increasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,35,2026-08-22,-1.0562904762347458,1,0.0,0.31,Increasing,"Cattaraugus, NY - Allegany, NY","Allegany, Cattaraugus"
New York,41,2025-01-04,-1.4585569001112204,7,1.83,1.55,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-01-11,-1.4737745340763706,13,1.53,1.6,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-01-18,-1.406740670377593,13,1.38,1.59,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-01-25,-1.3479583666491126,14,1.58,1.54,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-02-01,-1.619457129679406,11,1.5,1.46,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-02-08,-1.635463706395972,13,1.37,1.37,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-02-15,-1.4391654605588673,11,1.36,1.28,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-02-22,-1.5819271495460259,12,1.23,1.22,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-03-01,-1.5311635054665806,12,1.14,1.22,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-03-08,-1.6066046200277215,12,1.15,1.25,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-03-15,-1.6066046200277215,12,1.37,1.31,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-03-22,-1.6129367320668042,13,1.41,1.36,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-03-29,-1.5722003380015013,11,1.46,1.37,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-04-05,-1.6066046200277215,12,1.13,1.31,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-04-12,-1.6333762382736152,12,1.26,1.17,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-04-19,-1.619457129679406,11,1.01,0.99,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-04-26,-1.5777062318310469,9,0.93,0.82,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-05-03,-1.5246456680437892,8,0.59,0.68,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-05-10,-1.6066046200277215,12,0.44,0.58,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-05-17,-1.6328361885402447,12,0.6,0.51,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-05-24,-1.5828976704157325,10,0.48,0.47,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-05-31,-1.3674129015397178,4,0.44,0.45,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-06-07,0.5639240268322375,12,0.48,0.44,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-06-14,0.3970053304096461,13,0.34,0.43,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-06-21,0.29479448369074024,13,0.47,0.42,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-06-28,0.3034696765283375,13,0.44,0.42,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-07-05,0.5628786191129008,13,0.46,0.44,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-07-12,0.49464497977233207,13,0.4,0.48,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-07-19,0.49855450675123425,13,0.48,0.54,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-07-26,0.5063082122562685,12,0.68,0.61,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-08-02,0.7433532391001114,13,0.79,0.7,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-08-09,0.7353365209995573,13,0.79,0.8,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-08-16,0.7010790499964246,13,0.84,0.91,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-08-23,0.7467221150677699,13,1.01,1.05,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-08-30,0.8326732096627141,12,1.18,1.19,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-09-06,0.8335152814740477,12,1.44,1.32,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-09-13,0.880356881412641,13,1.21,1.4,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-09-20,1.0045676299023658,13,1.54,1.33,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-09-27,0.8874210155521418,13,1.08,1.1,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-10-04,0.7587996500726667,12,0.78,0.81,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-10-11,0.5063841736948589,14,0.56,0.58,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-10-18,0.38498283627762653,13,0.39,0.46,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-10-25,0.5543560455312913,14,0.47,0.41,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-11-01,0.45737141792460484,14,0.37,0.39,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-11-08,0.4432704169663148,13,0.35,0.38,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-11-15,0.6575278084189495,14,0.44,0.37,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-11-22,0.6530355945593971,13,0.39,0.38,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-11-29,0.639627064340186,11,0.37,0.4,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-12-06,0.6294739755188941,14,0.4,0.44,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-12-13,0.49604866136420084,14,0.49,0.5,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-12-20,0.7745770068843931,13,0.58,0.58,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2025-12-27,0.6733602392766619,12,0.69,0.66,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-01-03,0.7076918946621432,11,0.77,0.73,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-01-10,0.726844948923493,14,0.69,0.74,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-01-17,0.7127799520028946,14,0.72,0.69,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-01-24,0.6038328711405841,13,0.65,0.63,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-01-31,0.6505781972484541,13,0.53,0.59,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-02-07,0.7046131969190202,12,0.59,0.58,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-02-14,0.7158827465032025,13,0.52,0.58,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-02-21,0.6782533230039626,12,0.65,0.58,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-02-28,0.6452894295194899,12,0.64,0.57,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-03-07,0.5483863108896677,12,0.5,0.57,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-03-14,0.5222800984254325,12,0.57,0.59,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-03-21,0.6100929162290819,12,0.58,0.63,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-03-28,0.6446136711078805,12,0.73,0.66,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-04-04,0.6463709001681518,11,0.67,0.62,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-04-11,0.6568822603436715,13,0.55,0.52,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-04-18,0.45674430424943857,13,0.37,0.4,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-04-25,0.15107253352979239,12,0.27,0.32,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-05-02,0.05835671184836474,12,0.23,0.27,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-05-09,0.22963519034984653,13,0.3,0.23,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-05-16,0.15477162166510616,13,0.21,0.19,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-05-23,0.11923432792841128,13,0.14,0.16,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-05-30,-0.41207125578576326,12,0.15,0.14,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-06-06,-0.37116984755533916,13,0.1,0.12,Decreasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-06-13,-0.7618645121504203,12,0.12,0.11,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-06-20,-0.8660683473099903,13,0.1,0.11,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-06-27,-0.3588451705017523,14,0.11,0.12,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-07-04,-0.06223430547291563,14,0.16,0.14,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-07-11,-0.311739879207957,14,0.16,0.15,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-07-18,-0.21442433325453808,14,0.14,0.16,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-07-25,0.25319676622345316,13,0.2,0.15,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-08-01,0.05368907286306653,12,0.23,0.15,No Change,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-08-08,0.39898708079869016,13,0.25,0.19,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-08-15,0.41610285696395627,14,0.25,0.3,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,41,2026-08-22,0.39791125804422656,13,0.34,0.58,Increasing,"Westchester (Yonkers), NY - Dutchess, NY","Dutchess, Putnam, Ulster, Westchester"
New York,54,2025-01-04,0.4689068920916879,8,1.81,1.61,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-01-11,0.27102232139199267,23,1.65,1.7,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-01-18,-0.2130187602364854,18,1.51,1.69,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-01-25,0.022349350477624378,21,1.65,1.59,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-02-01,0.033931157630929715,18,1.42,1.43,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-02-08,-0.2533400122565698,21,1.33,1.25,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-02-15,-0.010365743638858383,20,1.02,1.08,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-02-22,-0.2350481790454057,20,0.96,0.93,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-03-01,-0.434167433245677,19,0.81,0.82,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-03-08,-0.5909403767420537,18,0.69,0.74,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-03-15,-0.5326580503424659,17,0.7,0.7,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-03-22,-0.9230834534956331,20,0.65,0.69,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-03-29,-0.7359210555914261,20,0.81,0.7,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-04-05,-0.6876147364107252,20,0.72,0.72,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-04-12,-0.6808910126000964,22,0.67,0.73,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-04-19,-0.20525397720560468,18,0.66,0.71,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-04-26,-0.500161003903149,17,0.68,0.65,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-05-03,-0.5089674213175047,17,0.57,0.54,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-05-10,-0.12439368534841787,15,0.51,0.44,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-05-17,0.21304607912714982,21,0.27,0.36,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-05-24,0.5003952482265993,23,0.31,0.32,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-05-31,0.31984994166161107,20,0.34,0.31,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-06-07,-0.2562061514442889,22,0.3,0.3,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-06-14,-0.22103841237694904,21,0.26,0.26,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-06-21,-0.08369185087324348,21,0.23,0.22,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-06-28,-0.30405300972042565,21,0.26,0.2,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-07-05,-0.7247134612761641,15,0.13,0.21,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-07-12,-0.256591496135827,17,0.21,0.24,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-07-19,-0.15847540380259492,21,0.29,0.29,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-07-26,0.19718533614911202,22,0.36,0.35,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-08-02,0.119530986415793,22,0.48,0.38,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-08-09,0.40362524326609667,17,0.4,0.42,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-08-16,0.3881815914867727,19,0.46,0.46,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-08-23,0.5565436494006708,20,0.49,0.52,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-08-30,0.5796979115537575,20,0.5,0.61,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-09-06,0.7491599617336304,21,0.82,0.75,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-09-13,0.7656315946906196,21,0.94,0.9,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-09-20,0.8396325007975826,22,1.1,0.98,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-09-27,0.5225153805780531,22,0.75,0.86,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-10-04,0.527738939205704,21,0.63,0.64,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-10-11,0.43548548285140193,21,0.47,0.46,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-10-18,0.3950703556899783,20,0.38,0.37,Decreasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-10-25,0.18755165246849267,20,0.35,0.35,No Change,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-11-01,0.3417239378657542,21,0.33,0.37,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
New York,54,2025-11-08,0.6084914214897631,21,0.51,0.41,Increasing,"Erie (Buffalo), NY - Monroe, NY","Erie, Genesee, Livingston, Monroe, Niagara, Orleans, Wyoming"
